sim_time,node,node_type,pkt_rate,pkt_size,interval,dest_port,burst_ratio,cell_zscore,is_attacker,f1_pkt_rate,f2_pkt_size,f3_interval,f4_burst,f5_zscore
17.23,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
17.24,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.25,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.25,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.26,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.28,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.28,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.28,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.29,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
17.3,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.3,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.31,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.31,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.31,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.33,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.34,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.34,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.35,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.36,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.37,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.37,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.39,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.39,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.4,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
17.41,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
17.42,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.42,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.43,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
17.45,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
17.46,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.46,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.47,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.49,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.5,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.51,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
17.53,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.54,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.55,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.56,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.56,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.57,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.58,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
17.59,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
17.61,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.61,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
17.61,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.61,attacker[1],attacker,2100,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.63,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.63,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
17.64,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
17.65,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.65,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.65,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.65,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.66,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.66,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.67,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
17.68,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.68,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.68,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.68,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
17.69,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
17.7,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.7,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.71,attacker[1],attacker,200,1500,0.001,0,1,0,1,0.13333334,1.0,1.0,0.05,0.0
17.72,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.72,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.72,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.73,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.74,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.75,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.75,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.76,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.76,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
17.77,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.77,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
17.78,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.78,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.79,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.81,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.82,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
17.83,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.83,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.84,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
17.85,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.85,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
17.86,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.87,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.87,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
17.88,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.9,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
17.91,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.93,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.93,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.94,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.95,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
17.97,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
17.99,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.99,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
17.99,attacker[1],attacker,2300,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.01,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
18.03,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.03,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.04,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
18.05,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
18.06,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
18.07,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.09,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.09,attacker[1],attacker,2600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.11,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.11,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.12,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
18.13,attacker[1],attacker,300,1500,0.001,0,1,0,1,0.2,1.0,1.0,0.05,0.0
18.14,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.16,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.17,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.17,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.18,attacker[1],attacker,400,1500,0.001,0,1,0,1,0.26666668,1.0,1.0,0.05,0.0
18.19,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.19,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.19,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.2,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
18.22,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.24,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.24,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.25,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.25,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
18.26,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.26,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.26,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
18.27,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.27,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.27,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.29,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.29,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.3,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.32,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.32,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.32,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.33,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.33,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.34,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.36,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.37,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.39,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.39,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.4,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
18.41,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.41,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.41,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.43,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
18.45,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.45,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.46,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.46,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.46,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.47,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.47,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.47,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
18.48,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
18.49,attacker[1],attacker,200,1500,0.001,0,1,0,1,0.13333334,1.0,1.0,0.05,0.0
18.5,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.52,attacker[1],attacker,1700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.53,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.53,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
18.54,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.54,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
18.55,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
18.57,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.57,attacker[1],attacker,2100,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.58,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.58,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
18.59,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.59,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
18.6,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
18.62,ue[3],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
18.62,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.63,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.63,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.64,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
18.66,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.66,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.66,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.67,ue[0],normal,200,512,0.1,0,1,0,0,0.13333334,0.34133333,0.0,0.05,0.0
18.67,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
18.68,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.68,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.69,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
18.7,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.7,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.7,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
18.71,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
18.72,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
18.73,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.75,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
18.76,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.76,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
18.78,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.79,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.79,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.8,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
18.82,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.82,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.82,attacker[1],attacker,2000,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.83,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
18.85,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.85,attacker[1],attacker,2600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.86,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.86,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
18.87,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.87,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
18.88,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
18.9,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.9,attacker[1],attacker,2100,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.92,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.92,attacker[1],attacker,2200,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.93,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.93,attacker[1],attacker,500,1500,0.001,0,1,0,1,0.33333334,1.0,1.0,0.05,0.0
18.94,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.96,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
18.97,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.97,attacker[1],attacker,1500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
18.98,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
18.99,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
18.99,attacker[1],attacker,1300,1500,0.001,0,1,0,1,0.8666667,1.0,1.0,0.05,0.0
19,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.01,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.02,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.05,ue[2],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.05,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.05,attacker[1],attacker,2700,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.06,attacker[1],attacker,1200,1500,0.001,0,1,0,1,0.8,1.0,1.0,0.05,0.0
19.08,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.09,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.1,attacker[1],attacker,1800,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.11,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.12,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.14,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.14,attacker[1],attacker,2500,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.15,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
19.17,ue[1],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.17,attacker[1],attacker,2300,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.19,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.19,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.19,attacker[1],attacker,1900,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.2,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.2,attacker[1],attacker,700,1500,0.001,0,1,0,1,0.46666667,1.0,1.0,0.05,0.0
19.21,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.21,ue[4],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.21,attacker[1],attacker,1400,1500,0.001,0,1,0,1,0.93333334,1.0,1.0,0.05,0.0
19.22,attacker[1],attacker,1000,1500,0.001,0,1,0,1,0.6666667,1.0,1.0,0.05,0.0
19.23,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.23,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.24,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.25,attacker[1],attacker,800,1500,0.001,0,1,0,1,0.53333336,1.0,1.0,0.05,0.0
19.27,ue[3],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
19.27,attacker[1],attacker,2000,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.28,attacker[1],attacker,1100,1500,0.001,0,1,0,1,0.73333335,1.0,1.0,0.05,0.0
19.29,attacker[1],attacker,600,1500,0.001,0,1,0,1,0.4,1.0,1.0,0.05,0.0
19.3,attacker[1],attacker,1600,1500,0.001,0,1,0,1,1.0,1.0,1.0,0.05,0.0
19.31,attacker[1],attacker,900,1500,0.001,0,1,0,1,0.6,1.0,1.0,0.05,0.0
19.33,ue[0],normal,100,512,0.1,0,1,0,0,0.06666667,0.34133333,0.0,0.05,0.0
